"","YearEnd","LocationDesc","Stratification1","Soda 1/day","Obesity","Overweight","PE daily","TV >3hrs daily","No vege daily","No fruit daily","Excercise Daily > 1hr"
"559",2013,"New Jersey","Male",14.1,12.5,15.5,45.2,27.5,37.6,39.1,38
"560",2013,"New Mexico","Male",25,16.6,15,29.5,27.1,37.5,39.4,38.6
"561",2013,"New York","Male",25.1,12.3,13.9,19.6,28.5,39.995652173913,35.1,33.8
"562",2013,"North Carolina","Male",31.1,15.3,14.5,28.6233983286908,31.6,38.6,41.1,36
"563",2013,"North Dakota","Male",30.3,16.7,15.1,28.6233983286908,23.2,36.4,37,30
"564",2013,"Ohio","Male",24.7,17.4,15.1,28.6233983286908,27.6,40.8,39.8,34.2
"565",2013,"Oklahoma","Male",33.3,14.1,14.7,35,32.4,42.2,46.2,49.9
"566",2013,"Rhode Island","Male",20.2,13.3,15.6,25,28.1,37.6,38.7,30.8
"567",2013,"South Carolina","Male",29.5,18,15.3,28.6233983286908,30.8,42.7,42.9,32.1
"568",2013,"South Dakota","Male",30.9,16.6,14.7,22.3,23.8,37.4,36.7,34.8
"569",2013,"Tennessee","Male",33.3,20,14.1,23.3,33.9,45.9,44.7,34.9
"570",2013,"Texas","Male",27.1,19.4,14.8,42.4,33.5,45.6,40.6,38.9
"571",2013,"Utah","Male",17.2,8.3,11,21.9,14.9,30.8,32.1,27.6
"572",2013,"Vermont","Male",26.906338028169,16.7,16.9,17.5,29.2775401069519,39.995652173913,41.2614973262032,32.8
"573",2013,"Virginia","Male",23.7,14.5,14.6,14.8,28.4,38.9,36.1,31.6
"574",2013,"West Virginia","Male",42.5,18.8,16.3,33.9,33.8,37.3,36.1,42
"575",2013,"Wisconsin","Male",24.4,15,12.1,40.4,21.6,39.995652173913,33.5,29.5
"576",2013,"Wyoming","Male",29.8,12.9,12.7,27.5,24.5,31.1,37.2,36.3
"577",2011,"Alabama","Male",42.5,19.7,15.3,44.7,40.8,41.7,41.6,41.7
"578",2011,"Alaska","Male",23,14,14.1,21.8,25.6,34.8,39.4,28
"579",2011,"Arizona","Male",30.9,14.6,15.1,36.3,30.9,39.995652173913,41.2614973262032,31.9
"580",2011,"Arkansas","Male",34.9,19.8,14.4,28,27.7,42.4,46.9,31.6818505338078
"581",2011,"Colorado","Male",26.8,11.7,13,28.6233983286908,22.4,39.995652173913,41.2614973262032,36.4
"582",2011,"Connecticut","Male",26.906338028169,16.5,16.5,28.6233983286908,27.5,38.6,34.2,34.8
"583",2011,"Delaware","Male",29.8,14.9,14.1,27.4,38.3,39.995652173913,42.8,32.4
"584",2011,"District of Columbia","Male",23.8,13.4,16.4,11.6,36.1,44.3,38.1,21
"585",2011,"Florida","Male",29.3,15.2,13.8,29.3,38.6,42.3,34.9,31.6818505338078
"586",2011,"Georgia","Male",31.6,18.2,16.6,37.7,34.2,42.9,39.5,36.1
"587",2011,"Hawaii","Male",21.1,17.7,13.6,9.9,34.8,41.1,42.9,28.8
"588",2011,"Idaho","Male",23.4,11.4,14.3,33.6,23.8,32.5,33.4,36.8
"589",2011,"Illinois","Male",29.6,15.9,13.2,71.3,30.7,40.9,38.1,30.5
"590",2011,"Indiana","Male",32.9,17.8,12.5,22.6,26.9,42.4,43.2,32.3
"591",2011,"Iowa","Male",34.8,16.2,14.5,24.2,24.4,33.5,34.5,37.7
"592",2011,"Kansas","Male",26.5,12.3,14.9,33.4,26.8,35.5,41,40.5
"593",2011,"Kentucky","Male",37.1,20.6,14.3,24.8,33,41.6,48.7,30.4
"594",2011,"Louisiana","Male",37.1,18.6,16.8,46.5,37.7,49.5,45,35.4
"595",2011,"Maine","Male",26.906338028169,15,15,7,25.8,39.995652173913,39.3,30.3
"596",2011,"Maryland","Male",27.1,13.4,15.5,24.2,35,37.6,37.7,31.6818505338078
"597",2011,"Massachusetts","Male",23.1,13.5,15.1,18.4,28.5,39.995652173913,41.2614973262032,31.6818505338078
"598",2011,"Michigan","Male",28.1,15.8,15.2,34.5,30.4,37.9,37.1,35.1
"599",2011,"Mississippi","Male",43.4,18.2,14.9,34.9,42.4,38.4,36.5,37.4
"600",2011,"Montana","Male",29.7,11.4,14,37,24.6,33.9,39,36.1
"601",2011,"National","Male",31.4,16.1,15.1,35.5,33.3,37.2,33.9,38.3
"602",2011,"Nebraska","Male",29.7,15,13.5,38.7,26.8,37.8,39.2,35.8
"603",2011,"New Hampshire","Male",26.906338028169,14.6,13.8,28.6233983286908,29.2775401069519,35.8,38.3,31.6818505338078
"604",2011,"New Jersey","Male",21.6,14.7,15.3,56,32.3,34.9,38.5,31.6818505338078
"605",2011,"New Mexico","Male",32.1,17.5,14.8,33.7,30.5,36.3,37.9,33.8
"606",2011,"New York","Male",23.5,13.9,14.6,19.7,31.3,39.995652173913,34.5,33.9
"607",2011,"North Carolina","Male",34.5,14.8,15.5,28.6233983286908,35.7,38.8,43.2,33.6
"608",2011,"North Dakota","Male",34,14.4,13.9,28.6233983286908,24.1,42.3,38.3,31.6818505338078
"609",2011,"Ohio","Male",28.3,17.4,17.2,26.7,32.5,43.6,40.5,35.3
"610",2011,"Oklahoma","Male",39.7,17.9,17.5,41.1,29.4,38.5,42.5,47.9
"611",2011,"Rhode Island","Male",25.2,13.2,14.9,23.4,27.7,36.7,36,35.4
"612",2011,"South Carolina","Male",35,18.1,14.3,30.8,36.8,48.8,50.4,36.1
"613",2011,"South Dakota","Male",36.5,12,13.9,22.7,25.6,40.5,42.6,37.3
"614",2011,"Tennessee","Male",42.8,17.9,17.1,25.9,36.1,41.7,42.7,41.8
"615",2011,"Texas","Male",32.3,19,13.9,38.7,36.7,47.2,40.8,35.4
"616",2011,"Utah","Male",17.9,12.2,13.6,16.9,19.8,32.8,32.8,27.1
"617",2011,"Vermont","Male",21.8,13.2,14.5,15.4,29.2775401069519,27.9,30.7,32.2
"618",2011,"Virginia","Male",25.8,11.4,18,21.3,29.6,42.5,37.3,31.1
"619",2011,"West Virginia","Male",42.6,19.5,16.1,32,34.1,36,35.2,38.4
"620",2011,"Wisconsin","Male",28.7,13.9,14.9,39,24.3,35.9,33.2,33.9
"621",2011,"Wyoming","Male",31,14.9,11.5,26.8,21.4,30.8,35.7,34.3
"622",2009,"Alabama","Male",41.9,16.9,15.1,34.4,39.1,46.2,51.8,25.1
"623",2009,"Alaska","Male",20.4,13.8,13.6,21.8,24.1,36.6,40.3,26
"624",2009,"Arizona","Male",33.5,16.8,13.9,40.8,32.7,39.995652173913,41.2614973262032,33.1
"625",2009,"Arkansas","Male",34.1,18.4,16,24.2,38,45.2,48,31.6818505338078
"626",2009,"Colorado","Male",29,8.5,11.6,25.3,29.7,31.7,32,34.1
"627",2009,"Connecticut","Male",26.906338028169,13.7,16.6,28.6233983286908,30.8,34.8,32.7,34.6
"628",2009,"Delaware","Male",32.1,15.3,14.8,28.1,39.1,39.995652173913,41.7,33.7
"629",2009,"Florida","Male",32.9,13.2,16.1,33.5,39.8,43.1,36,31.6818505338078
"630",2009,"Georgia","Male",32.3,14.3,13.7,32.9,38.4,39,39.8,33
"631",2009,"Hawaii","Male",26.2,16.9,13.1,13.3,31.2,36.3,42.3,24.7
"632",2009,"Idaho","Male",22.3,12.2,12.4,31.2,23.4,34.7,37.6,38
"633",2009,"Illinois","Male",35.3,14.7,16.7,67.7,36.9,45,40.6,31.8
"634",2009,"Indiana","Male",32.9,15.6,13.9,31.2,27.7,41,41,32.3
"635",2009,"Kansas","Male",36.4,14.9,13.2,24.1,29.8,34.8,37.7,37.4
"636",2009,"Kentucky","Male",39.7,20.4,14.8,29.8,28.6,42.6,48.2,30.4
"637",2009,"Louisiana","Male",37.4,17.9,14.7,36.1,37.7,47.6,49.9,31.6818505338078
"638",2009,"Maine","Male",26.906338028169,16.7,16.7,6.1,28.9,39.995652173913,41.6,22.9
"639",2009,"Maryland","Male",23.8,15.4,15.8,24.2,41.2,40.5,37.1,31.6818505338078
"640",2009,"Massachusetts","Male",25.9,14.3,13.7,19.1,31.6,39.995652173913,41.2614973262032,31.6818505338078
"641",2009,"Michigan","Male",32.4,15.7,15.2,36,34.2,40.7,38.6,32.3
"642",2009,"Mississippi","Male",42.2,20,16.2,34,44.7,44,40.5,30.2
"643",2009,"Missouri","Male",38.8,18.2,14.7,40.4,35,39.3,46,36.6
"644",2009,"Montana","Male",33.5,13,14.2,35.4,27.1,34.8,39.7,27.5
"645",2009,"National","Male",34.6,15.2,15.7,34.6,33.5,36.3,33,31.6818505338078
"646",2009,"Nevada","Male",26.4,15,13.3,28.6233983286908,33.9,42.7,40.4,33
"647",2009,"New Hampshire","Male",29.6,16.3,13.5,25.6,27.1,39.995652173913,41.2614973262032,31.4
"648",2009,"New Jersey","Male",24.2,13.8,14.8,28.6233983286908,33.5,37.6,35,31.6818505338078
"649",2009,"New Mexico","Male",35.5,18.3,14.6,33.9,35.3,36.8,40,29.4
"650",2009,"New York","Male",30.1,14.5,17.2,15.2,35.5,39.995652173913,35.8,31.6
"651",2009,"North Carolina","Male",36.4,16.7,13.8,28.6233983286908,37.1,39.9,43.5,33.6
"652",2009,"North Dakota","Male",32.9,14.6,14.6,28.6233983286908,31.2,40.6,42.9,31.6818505338078
"653",2009,"Oklahoma","Male",41.2,14.6,16.4,37.3,31.4,43.2,45.9,37.9
"654",2009,"Pennsylvania","Male",32.2,13.5,15.6,22.8,32.8,38.2,38.8,34.9
"655",2009,"Rhode Island","Male",25.1,12.3,16.4,22.6,30.9,38.8,34.1,31.3
"656",2009,"South Carolina","Male",35.4,18.7,13.9,20.2,38.6,50.9,52.7,22.5
"657",2009,"South Dakota","Male",36.5,13.1,13.1,22.6,26.6,38.2,41.6,36
"658",2009,"Tennessee","Male",42.8,18.5,14.8,27.4,37.8,43.4,46.4,34.8
"659",2009,"Texas","Male",37.2,15.8,15.5,43.8,36.6,44,36.6,37.5
"660",2009,"Utah","Male",19.3,8.2,10.1,24.2,16.4,32.7,36.3,31.6818505338078
"661",2009,"Vermont","Male",29.6,16.1,14.7,20.8,29.2775401069519,30,34.4,30.5
"662",2009,"West Virginia","Male",35.7,20.2,13.1,27.4,31.9,37.5,41.1,27.9
"663",2009,"Wisconsin","Male",28.9,11.7,14.2,44.9,26.8,36.8,35.9,29.6
"664",2009,"Wyoming","Male",33.3,11,13.1,26.1,23.9,34.7,40.9,33.6
"665",2007,"Alaska","Male",25.1,12.4,17.5,22.9,23.3,39.9,40.8,25
"666",2007,"Arizona","Male",34.1,14.6,15.9,32.2,29.2,45.4,45.1,31.6818505338078
"667",2007,"Arkansas","Male",42.4,18.3,14.8,30,37.3,49.2,52.2,31.6818505338078
"668",2007,"Connecticut","Male",26.906338028169,16,14.8,28.6233983286908,31.5,33.7,34.2,31.1
"669",2007,"Delaware","Male",37.9,15.6,15.9,28.7,40.2,39.995652173913,45.7,30.6
"670",2007,"District of Columbia","Male",31.6,19.5,15.7,16.9,50.7,48.5,43.4,23.2
"671",2007,"Florida","Male",35.3,15.4,15.3,29,40.6,41.3,37.6,31.6818505338078
"672",2007,"Georgia","Male",36.2,16.5,17.4,43.9,43.4,43.2,39.4,36.4
"673",2007,"Hawaii","Male",23.5,19.2,13.2,9,32,44.6,48.1,22.3
"674",2007,"Idaho","Male",29.4,15.4,10.3,40.6,25.6,35.4,41.1,31
"675",2007,"Illinois","Male",39.3,15.9,15.5,49.6,37.3,45,39.6,29.5
"676",2007,"Indiana","Male",43.4,17.7,15.8,30.1,30.9,37.7,39.7,30.6
"677",2007,"Iowa","Male",41.7,13.7,16.2,23.1,26.4,33.7,40.2,32.9
"678",2007,"Kansas","Male",36.5,15.2,14.5,32.8,28.3,33.9,36.2,36.2
"679",2007,"Kentucky","Male",44.1,19.7,17.2,23.5,27.7,44.1,52.4,24
"680",2007,"Louisiana","Male",37.3,19.4,20.8,47.8,37.9,53.2,49.6,32.9
"681",2007,"Maine","Male",26.3,17.5,13.8,7.3,24,26.4,41.8,31.6818505338078
"682",2007,"Maryland","Male",26.906338028169,16.6,15,18.2,41.5,40.8,44.7,31.6818505338078
"683",2007,"Massachusetts","Male",31.5,14.7,14,18.7,30.7,39.995652173913,41.2614973262032,29.1
"684",2007,"Michigan","Male",34.6,14.9,17.3,33.5,34.7,40.1,42.9,28.3
"685",2007,"Mississippi","Male",49.5,21.2,16.9,30.8,48.3,44.1,41.2,30.9
"686",2007,"Missouri","Male",37.9,15.3,14.9,30.6,30.1,42.5,43,38
"687",2007,"Montana","Male",31.1,13.7,13.8,37.4,24.9,34.9,39.5,28.8
"688",2007,"National","Male",38.6,16.2,16.4,33.2,37.5,40.2,37.2,31.6818505338078
"689",2007,"Nevada","Male",26.5,14,15.1,28.6233983286908,37.2,40.4,41.1,29.1
"690",2007,"New Hampshire","Male",33.2,15.8,15.6,20.4,31.5,31,39.6,30.4
"691",2007,"New Mexico","Male",30.7,15.5,13.2,31,26.9,36.8,42.2,26.2
"692",2007,"New York","Male",27.3,14.1,16.2,14.3,35.6,39.995652173913,39.5,27.9
"693",2007,"North Carolina","Male",38.5,15.9,17,35.4,36.5,46.9,47.5,31.5
"694",2007,"North Dakota","Male",37.2,11.8,16,28.6233983286908,29,39.9,40.8,30.3
"695",2007,"Ohio","Male",36.6,16,15.4,29.6,32.8,43,47.1,35.6
"696",2007,"Oklahoma","Male",45.2,19.2,13.7,40.7,36.3,42.4,45.3,41.4
"697",2007,"Rhode Island","Male",30.1,13.7,16.2,24.4,28.1,36.6,41.1,34.2
"698",2007,"South Carolina","Male",34.9,16.6,15.3,25.7,35,49.1,49.8,26.4
"699",2007,"South Dakota","Male",35.8,10.5,16.4,17.5,24.8,38.3,42.7,29.5
"700",2007,"Tennessee","Male",51.2,21.6,16.4,34,37.2,40.5,45.2,35.4
"701",2007,"Texas","Male",42.7,19.8,15.4,44.6,38.5,46.5,42.3,34.6
"702",2007,"Utah","Male",21,11.9,13.2,38.2,18.4,35.6,39.5,26.7
"703",2007,"Vermont","Male",31.9,15,14.9,20.9,29.2775401069519,31.2,34,32.5
"704",2007,"West Virginia","Male",50.8,17.5,14.9,29.7,32.7,42,41.3,35
"705",2007,"Wisconsin","Male",31.4,14.7,15.3,28.6233983286908,27.3,38.7,41,31.6818505338078
"706",2007,"Wyoming","Male",34.6,11.7,12.6,24.6,24,34.2,40.9,33.4
"707",2005,"Alabama","Male",26.906338028169,16.4,17,54.3,35.4,46.4,50.5,31.6818505338078
"708",2005,"Arizona","Male",26.906338028169,16.5,15.3,31.9,31.7,45.1,46.6,31.6818505338078
"709",2005,"Arkansas","Male",26.906338028169,20,15.4,27.6,38,45.5,55.6,31.6818505338078
"710",2005,"Colorado","Male",26.906338028169,12.7,10.2,19.9,30.4,31.7,32.3,31.6818505338078
"711",2005,"Connecticut","Male",26.906338028169,13.8,16.3,12.8,35.3,39.2,37.3,31.6818505338078
"712",2005,"Delaware","Male",26.906338028169,17.4,14.3,32.2,45.6,44.6,41.7,31.6818505338078
"713",2005,"District of Columbia","Male",26.906338028169,12.9,21.5,18,60.3,33.3,43.6,31.6818505338078
"714",2005,"Florida","Male",26.906338028169,14.5,15.6,30.9,41.2,28,40,31.6818505338078
"715",2005,"Georgia","Male",26.906338028169,15,14.9,44.5,42.6,45.9,41.6,31.6818505338078
"716",2005,"Hawaii","Male",26.906338028169,17.8,15.6,15.6,36.7,36.8,44.4,31.6818505338078
"717",2005,"Idaho","Male",26.906338028169,8.8,14.9,34.3,24.6,33,39.1,31.6818505338078
"718",2005,"Indiana","Male",26.906338028169,20.4,13.6,31.2,34.2,39.7,44.9,31.6818505338078
"719",2005,"Iowa","Male",26.906338028169,15.5,16.5,11.3,31.8,40.1,40.5,31.6818505338078
"720",2005,"Kansas","Male",26.906338028169,14.7,12.9,36.5,32.2,32.8,36,31.6818505338078
"721",2005,"Kentucky","Male",26.906338028169,20.4,17.2,20.2,37.9,42.4,46.9,31.6818505338078
"722",2005,"Maine","Male",26.906338028169,15.1,14.9,7.6,30.1,31,43,31.6818505338078
"723",2005,"Maryland","Male",26.906338028169,15.5,16.2,21.6,41.2,42.2,39.8,31.6818505338078
"724",2005,"Massachusetts","Male",26.906338028169,14.8,16.4,18.3,34.8,39.995652173913,41.2614973262032,31.6818505338078
"725",2005,"Michigan","Male",26.906338028169,15.8,14.3,36.5,38.3,44.5,43.9,31.6818505338078
"726",2005,"Missouri","Male",26.906338028169,17.1,15.9,36.6,38,38.7,43,31.6818505338078
"727",2005,"Montana","Male",26.906338028169,13.9,13,38.4,28.5,35.4,39.1,31.6818505338078
"728",2005,"National","Male",26.906338028169,15.9,15.8,37.1,38,39.1,38.5,31.6818505338078
"729",2005,"Nebraska","Male",26.906338028169,14,14.6,40.2,27.5,37.3,44.4,31.6818505338078
"730",2005,"New Hampshire","Male",26.906338028169,14.9,14.4,28.6233983286908,29.1,39.995652173913,41.2614973262032,31.6818505338078
"731",2005,"New Jersey","Male",26.906338028169,14.5,17.5,60.3,37.7,44,40.7,31.6818505338078
"732",2005,"New Mexico","Male",26.906338028169,17.3,14.6,28,27.5,36.4,44.4,31.6818505338078
"733",2005,"New York","Male",26.906338028169,12.7,17.6,17.9,43.8,39.3,35,31.6818505338078
"734",2005,"North Carolina","Male",26.906338028169,15.6,15.5,43.5,36.8,39.995652173913,41.2614973262032,31.6818505338078
"735",2005,"North Dakota","Male",26.906338028169,15.8,13,41.8,26.5,34.8,41.6,31.6818505338078
"736",2005,"Ohio","Male",26.906338028169,16,14.4,28.6233983286908,36.7,39.995652173913,42.1,31.6818505338078
"737",2005,"Oklahoma","Male",26.906338028169,18.1,15.8,39.6,41.3,42,47.3,31.6818505338078
"738",2005,"Rhode Island","Male",26.906338028169,17,16.4,20.8,38.3,33.3,32.7,31.6818505338078
"739",2005,"South Carolina","Male",26.906338028169,16.7,12.6,26.3,41.4,45.3,44.4,31.6818505338078
"740",2005,"South Dakota","Male",26.906338028169,13.7,13.8,26,27.2,33.2,41.4,31.6818505338078
"741",2005,"Tennessee","Male",26.906338028169,17,18.8,34.4,42.3,39.3,45.1,31.6818505338078
"742",2005,"Texas","Male",26.906338028169,16.3,14.4,37.1,41.4,45.8,39.6,31.6818505338078
"743",2005,"Utah","Male",26.906338028169,7.9,11.5,25.1,20.6,34.4,41.5,31.6818505338078
"744",2005,"Vermont","Male",26.906338028169,13.1,15,13.8,29.2775401069519,30.9,30.9,31.6818505338078
"745",2005,"West Virginia","Male",26.906338028169,19.1,14.7,35.3,41.1,35.4,41.4,31.6818505338078
"746",2005,"Wisconsin","Male",26.906338028169,13.7,14.6,64.7,29.4,39.995652173913,41.2614973262032,31.6818505338078
"747",2005,"Wyoming","Male",26.906338028169,12.1,12.6,26.1,24.5,34.7,42.1,31.6818505338078
"748",2003,"Alabama","Male",26.906338028169,15.6,15,37.1,41.9,46.4,48.1,31.6818505338078
"749",2003,"Alaska","Male",26.906338028169,13.7,15.1,21.8,28.6,39,40.7,31.6818505338078
"750",2003,"Arizona","Male",26.906338028169,15.8,13.7,27.1,40.7,37.6,39.5,31.6818505338078
"751",2003,"Delaware","Male",26.906338028169,17,16.4,31.7,47.1,39.2,38.1,31.6818505338078
"752",2003,"District of Columbia","Male",26.906338028169,15.4,16.2,20.7,55.6,43,44.7,31.6818505338078
"753",2003,"Florida","Male",26.906338028169,16.4,14.5,30.8,44.6,41.4,41.6,31.6818505338078
"754",2003,"Georgia","Male",26.906338028169,15.4,15,37.7,44.2,41.3,42.4,31.6818505338078
"755",2003,"Idaho","Male",26.906338028169,8.6,11.4,35.4,26.6,31.2,34.3,31.6818505338078
"756",2003,"Indiana","Male",26.906338028169,13.9,15.2,31.2,35.6,37.6,42,31.6818505338078
"757",2003,"Kentucky","Male",26.906338028169,19.4,14.3,28.7,31.3,46.8,53.1,31.6818505338078
"758",2003,"Maine","Male",26.906338028169,17.6,13.8,8.8,29.2,31.5,39.2,31.6818505338078
"759",2003,"Massachusetts","Male",26.906338028169,12.9,15.1,14.6,34.3,39.995652173913,41.2614973262032,31.6818505338078
"760",2003,"Michigan","Male",26.906338028169,15.7,15.2,33.6,39.2,40.9,41.9,31.6818505338078
"761",2003,"Mississippi","Male",26.906338028169,20.5,17.2,32.5,55.4,41.3,42.6,31.6818505338078
"762",2003,"Missouri","Male",26.906338028169,15.9,14.9,37.7,35.6,39.5,40.6,31.6818505338078
"763",2003,"Montana","Male",26.906338028169,11.2,11.5,36.7,28.2,34.8,41.2,31.6818505338078
"764",2003,"National","Male",26.906338028169,15.7,15.2,30.5,39.3,36.6,38.9,31.6818505338078
"765",2003,"Nebraska","Male",26.906338028169,14.7,15.9,42.1,30.3,34.3,40,31.6818505338078
"766",2003,"New Hampshire","Male",26.906338028169,12.6,14.9,28.6233983286908,28.7,39.995652173913,41.2614973262032,31.6818505338078
"767",2003,"New York","Male",26.906338028169,16.3,16.7,18.5,47.4,38.2,33,31.6818505338078
"768",2003,"North Carolina","Male",26.906338028169,16.6,14.8,36.5,29.2775401069519,40.3,41.1,31.6818505338078
"769",2003,"North Dakota","Male",26.906338028169,12.5,11.9,40.1,24.4,34.1,42,31.6818505338078
"770",2003,"Ohio","Male",26.906338028169,18.2,13.3,35.9,33.5,39.995652173913,32.7,31.6818505338078
"771",2003,"Oklahoma","Male",26.906338028169,15.9,12.5,34.5,37.4,43.5,47.4,31.6818505338078
"772",2003,"Rhode Island","Male",26.906338028169,14.1,13.8,22.1,36.3,33,31.1,31.6818505338078
"773",2003,"South Dakota","Male",26.906338028169,11.8,15.5,20.1,29.1,33.2,40.3,31.6818505338078
"774",2003,"Tennessee","Male",26.906338028169,20.6,14.4,32.3,48.2,40.4,44,31.6818505338078
"775",2003,"Utah","Male",26.906338028169,8.3,12.8,28.6,25,29,33.1,31.6818505338078
"776",2003,"Vermont","Male",26.906338028169,14,14.8,16.2,29.2775401069519,27.7,29.3,31.6818505338078
"777",2003,"Virgin Islands","Male",26.906338028169,13.9,14.9,35.5,62.9,48.4,39.9,31.6818505338078
"778",2003,"West Virginia","Male",26.906338028169,19.4,15.4,32.1,38,37.9,44,31.6818505338078
"779",2003,"Wisconsin","Male",26.906338028169,13.7,14.5,28.6233983286908,29.2775401069519,39.995652173913,41.2614973262032,31.6818505338078
"780",2003,"Wyoming","Male",26.906338028169,10.5,13,30.7,31.1,27.5,35.2,31.6818505338078
"781",2001,"Alabama","Male",26.906338028169,16.8,15.3,40.8,47.3,46.3,53.2,31.6818505338078
"782",2001,"Arkansas","Male",26.906338028169,18.6,16.4,31.4,47.3,39.5,44.6,31.6818505338078
"783",2001,"Delaware","Male",26.906338028169,12.9,15.2,32.8,45.8,33.2,31.4,31.6818505338078
"784",2001,"Florida","Male",26.906338028169,13.6,15.1,29.8,47.5,41.9,41.3,31.6818505338078
"785",2001,"Idaho","Male",26.906338028169,9.7,12.6,34.5,28.6,33.4,41.2,31.6818505338078
"786",2001,"Maine","Male",26.906338028169,14.8,16.2,5.3,27.6,26.8,37,31.6818505338078
"787",2001,"Massachusetts","Male",26.906338028169,13.5,16.6,18.6,35.4,39.995652173913,41.2614973262032,31.6818505338078
"788",2001,"Michigan","Male",26.906338028169,13.9,14.6,32.7,31.5,35,35.8,31.6818505338078
"789",2001,"Mississippi","Male",26.906338028169,18.3,16.4,33.9,56.7,43.6,39.9,31.6818505338078
"790",2001,"Missouri","Male",26.906338028169,16.9,17,33.9,43.5,38.2,41.3,31.6818505338078
"791",2001,"Montana","Male",26.906338028169,8.3,12.1,34.5,26,30.1,39,31.6818505338078
"792",2001,"National","Male",26.906338028169,14.2,15.5,36.3,41.8,36.7,37.7,31.6818505338078
"793",2001,"New Jersey","Male",26.906338028169,14,15.5,66,44.2,35,30.4,31.6818505338078
"794",2001,"North Carolina","Male",26.906338028169,16.6,15.5,40.6,29.2775401069519,37.4,41.9,31.6818505338078
"795",2001,"North Dakota","Male",26.906338028169,13.8,14.1,33.7,31.6,33.1,39.5,31.6818505338078
"796",2001,"Rhode Island","Male",26.906338028169,14.7,15.1,16.2,37.5,29.2,27.9,31.6818505338078
"797",2001,"South Dakota","Male",26.906338028169,10.7,13.5,14.6,25.7,32.5,42.4,31.6818505338078
"798",2001,"Texas","Male",26.906338028169,19.3,15.1,36,49,41.7,42.3,31.6818505338078
"799",2001,"Utah","Male",26.906338028169,9.6,7.9,23.4,19.7,29.5,40,31.6818505338078
"800",2001,"Vermont","Male",26.906338028169,13.8,12.9,30.4,29.2775401069519,27.7,27.8,31.6818505338078
"801",2001,"Wisconsin","Male",26.906338028169,13.3,14.6,28.6233983286908,29.2775401069519,39.995652173913,41.2614973262032,31.6818505338078
"802",2001,"Wyoming","Male",26.906338028169,9.3,12.1,34,29.8,29.2,37.1,31.6818505338078
